Date,Flight_No,Origin,Destination,Aircraft_Type,Capacity_KG,Booked_KG,Loaded_KG,Offloaded_KG,Revenue_INR,Delay_Minutes
2025-01-01,AI225,DEL,HYD,A320,18000,15165,14690,475,815211,20
2025-12-11,AI226,DEL,BOM,A321,20000,13594,13423,171,723901,19
2025-10-26,AI227,BOM,BLR,B787,35000,33398,31114,2284,1653963,52
2025-08-28,AI228,CCU,DEL,A321,20000,17178,16294,884,899680,69
2025-04-01,AI229,BOM,BLR,A321,20000,17414,16494,920,764894,11
2025-04-28,AI230,CCU,DEL,A320,18000,14968,14355,613,817827,76
2025-08-25,AI231,DEL,HYD,A321,20000,15723,15117,606,869342,54
2025-05-03,AI232,CCU,BLR,A321,20000,16027,15521,506,887955,22
2025-10-27,AI233,DEL,BOM,A321,20000,17500,16326,1174,815395,41
2025-09-25,AI234,DEL,HYD,B787,35000,33659,32826,833,2050370,45
2025-09-13,AI235,CCU,BLR,A320,18000,16237,14941,1296,738352,68
2025-01-21,AI236,CCU,BLR,A320,18000,16432,15614,818,827292,76
2025-10-09,AI237,CCU,DEL,B787,35000,29959,28841,1118,1810468,6
2025-03-09,AI238,CCU,DEL,B787,35000,33557,33217,340,2075507,62
2025-07-14,AI239,BOM,BLR,B787,35000,23932,22660,1272,1158987,2
2025-05-25,AI240,DEL,BOM,A321,20000,17150,16038,1112,790476,1
2025-09-21,AI241,CCU,DEL,B787,35000,32825,30869,1956,1970807,26
2025-11-13,AI242,BOM,BLR,A320,18000,13597,13014,583,812461,85
2025-04-25,AI243,BOM,BLR,A321,20000,16537,15574,963,784588,58
2025-01-09,AI244,DEL,HYD,A321,20000,15862,15571,291,953711,15
2025-09-17,AI245,CCU,DEL,A321,20000,16867,15629,1238,893305,53
2025-07-13,AI246,CCU,DEL,A320,18000,11837,11506,331,578365,19
2025-06-21,AI247,DEL,HYD,B787,35000,28686,26820,1866,1613255,70
2025-09-03,AI248,DEL,HYD,A320,18000,12558,12215,343,689398,33
2025-07-26,AI249,BOM,BLR,A321,20000,16859,16366,493,937536,85
2025-05-04,AI250,DEL,HYD,A321,20000,15859,15465,394,973426,52
2025-11-10,AI251,CCU,DEL,A321,20000,17911,16637,1274,866978,65
2025-02-20,AI252,CCU,BLR,A320,18000,14986,14225,761,736110,37
2025-09-15,AI253,CCU,DEL,B787,35000,32477,31451,1026,2004650,37
2025-02-02,AI254,BOM,BLR,A321,20000,15882,15670,212,815020,16
2025-07-17,AI255,DEL,HYD,A321,20000,17936,17081,855,1020779,4
2025-10-12,AI256,DEL,BOM,A320,18000,13774,12946,828,734685,88
2025-04-15,AI257,CCU,DEL,A320,18000,17179,16585,594,752063,49
2025-06-05,AI258,BOM,BLR,A320,18000,14238,14016,222,843690,45
2025-05-20,AI259,DEL,BOM,A320,18000,15150,14554,596,843838,77
2025-08-18,AI260,BOM,BLR,A320,18000,13709,12995,714,708132,70
2025-05-23,AI261,DEL,BOM,A320,18000,16680,16471,209,776383,46
2025-02-25,AI262,CCU,BLR,B787,35000,31693,30851,842,1783847,31
2025-01-11,AI263,CCU,DEL,A321,20000,14028,13137,891,834047,22
2025-02-01,AI264,DEL,BOM,A320,18000,14539,13903,636,704995,84
2025-09-12,AI265,DEL,HYD,A321,20000,17275,16627,648,766462,72
2025-01-22,AI266,CCU,BLR,A321,20000,14326,14016,310,635854,45
2025-05-10,AI267,BOM,BLR,A321,20000,15866,14659,1207,835244,62
2025-10-18,AI268,DEL,HYD,A321,20000,13550,13009,541,837772,9
2025-01-07,AI269,BOM,BLR,A320,18000,12608,12337,271,625695,28
2025-06-26,AI270,CCU,BLR,A321,20000,19187,18971,216,1024631,16
2025-08-20,AI271,CCU,DEL,A320,18000,15421,14781,640,771814,36
2025-05-20,AI272,BOM,BLR,A321,20000,13931,13489,442,694432,66
2025-06-20,AI273,BOM,BLR,A321,20000,14550,13387,1163,792359,48
2025-10-16,AI274,BOM,BLR,A321,20000,15233,14384,849,697620,3
2025-06-14,AI275,CCU,BLR,A320,18000,12989,11958,1031,655092,38
2025-09-05,AI276,DEL,BOM,B787,35000,28565,27976,589,1560299,84
2025-02-01,AI277,CCU,DEL,A320,18000,13941,12969,972,816058,43
2025-04-16,AI278,BOM,BLR,B787,35000,23415,22284,1131,1048555,73
2025-05-20,AI279,CCU,BLR,A321,20000,14556,14384,172,653984,67
2025-06-11,AI280,CCU,BLR,B787,35000,25939,24519,1420,1172153,61
2025-06-11,AI281,DEL,HYD,A320,18000,15739,15569,170,798814,59
2025-11-12,AI282,DEL,HYD,A321,20000,16036,15151,885,833241,72
2025-05-21,AI283,DEL,BOM,B787,35000,26838,26439,399,1201556,64
2025-12-09,AI284,DEL,HYD,B787,35000,24925,24304,621,1341013,36
2025-03-17,AI285,DEL,BOM,B787,35000,26439,25683,756,1348048,38
2025-10-17,AI286,DEL,BOM,A320,18000,13804,13533,271,804857,24
2025-01-25,AI287,CCU,DEL,A320,18000,15941,14804,1137,891288,8
2025-03-18,AI288,DEL,BOM,A321,20000,13942,13463,479,737618,88
2025-11-21,AI289,CCU,DEL,A321,20000,17513,16742,771,937354,78
2025-12-12,AI290,CCU,DEL,B787,35000,26182,24357,1825,1215142,42
2025-07-11,AI291,DEL,BOM,B787,35000,25032,24720,312,1114938,25
2025-10-18,AI292,DEL,HYD,A320,18000,16409,15670,739,899669,17
2025-01-08,AI293,CCU,DEL,A321,20000,14552,14025,527,892315,71
2025-08-19,AI294,DEL,BOM,B787,35000,23186,22463,723,1321085,50
2025-05-25,AI295,DEL,BOM,A321,20000,16007,15455,552,714468,43
2025-04-25,AI296,DEL,BOM,A320,18000,13076,12758,318,687306,45
2025-08-20,AI297,CCU,BLR,A320,18000,15679,15366,313,745991,17
2025-05-08,AI298,BOM,BLR,A320,18000,12117,11496,621,635224,65
2025-08-03,AI299,DEL,BOM,A320,18000,15144,14550,594,685942,29
2025-03-16,AI200,CCU,BLR,A321,20000,19510,18093,1417,1041942,15
2025-05-05,AI201,CCU,BLR,A320,18000,17167,16589,578,871477,61
2025-07-11,AI202,BOM,BLR,B787,35000,25506,24802,704,1524469,17
2025-11-22,AI203,DEL,BOM,A321,20000,14398,13756,642,669070,36
2025-01-05,AI204,BOM,BLR,B787,35000,31401,29862,1539,1833754,13
2025-12-01,AI205,CCU,DEL,B787,35000,26869,25118,1751,1478848,77
2025-01-13,AI206,DEL,BOM,A320,18000,15251,14457,794,880710,60
2025-06-09,AI207,BOM,BLR,A321,20000,15069,14522,547,848819,88
2025-09-27,AI208,CCU,DEL,A321,20000,13303,12913,390,778170,33
2025-04-14,AI209,DEL,HYD,A321,20000,13691,13489,202,711303,80
2025-12-07,AI210,DEL,BOM,A320,18000,13308,13039,269,727661,66
2025-04-11,AI211,DEL,HYD,A321,20000,16269,15438,831,724365,0
2025-07-09,AI212,CCU,BLR,A321,20000,13786,13520,266,686256,57
2025-09-24,AI213,DEL,BOM,A321,20000,17106,15912,1194,991784,67
2025-10-04,AI214,BOM,BLR,A320,18000,16232,15105,1127,738830,19
2025-11-06,AI215,CCU,DEL,A320,18000,11703,11334,369,578803,30
2025-05-25,AI216,DEL,HYD,A320,18000,16648,16447,201,995916,24
2025-02-01,AI217,DEL,HYD,A320,18000,14486,14174,312,655074,59
2025-02-11,AI218,BOM,BLR,A321,20000,13189,12434,755,692743,16
2025-12-24,AI219,DEL,BOM,A321,20000,13878,13113,765,780206,60
2025-03-13,AI220,CCU,DEL,A320,18000,12528,11971,557,548999,39
2025-03-10,AI221,DEL,BOM,A321,20000,18144,17063,1081,1046122,4
2025-11-23,AI222,BOM,BLR,A321,20000,18998,17709,1289,1020729,60
2025-12-26,AI223,DEL,BOM,B787,35000,30249,27910,2339,1744057,88
2025-12-16,AI224,DEL,HYD,B787,35000,26717,25799,918,1572196,60
2025-06-22,AI225,BOM,BLR,B787,35000,30443,28988,1455,1461387,1
2025-04-04,AI226,CCU,BLR,B787,35000,27421,25770,1651,1317882,60
2025-02-11,AI227,DEL,BOM,A320,18000,12267,11410,857,595124,4
2025-05-25,AI228,DEL,BOM,A321,20000,13656,12765,891,576470,55
2025-01-04,AI229,CCU,DEL,A320,18000,12738,12270,468,648384,34
2025-08-10,AI230,DEL,HYD,A320,18000,12252,11542,710,716284,70
2025-04-25,AI231,CCU,DEL,A321,20000,17293,16025,1268,956763,20
2025-07-11,AI232,BOM,BLR,B787,35000,31502,29421,2081,1495877,31
2025-10-22,AI233,DEL,HYD,A320,18000,13150,12472,678,692695,5
2025-01-05,AI234,BOM,BLR,A321,20000,17410,16202,1208,945839,42
2025-04-24,AI235,CCU,DEL,A320,18000,13053,12059,994,545765,67
2025-02-22,AI236,BOM,BLR,A320,18000,16363,15786,577,780884,48
2025-09-05,AI237,CCU,DEL,A320,18000,16959,16682,277,970067,60
2025-01-09,AI238,DEL,HYD,B787,35000,30332,29224,1108,1332006,40
2025-10-07,AI239,DEL,HYD,B787,35000,28879,26850,2029,1233017,80
2025-05-02,AI240,CCU,BLR,A321,20000,19371,17999,1372,1147870,17
2025-12-07,AI241,BOM,BLR,A320,18000,11916,11692,224,577067,20
2025-06-25,AI242,CCU,BLR,B787,35000,28199,27032,1167,1308017,27
2025-10-09,AI243,BOM,BLR,A320,18000,14863,13931,932,697242,46
2025-05-27,AI244,CCU,BLR,A321,20000,14185,13781,404,824708,41
2025-12-13,AI245,CCU,DEL,A320,18000,12304,11752,552,662142,7
2025-03-22,AI246,BOM,BLR,B787,35000,30334,29918,416,1503814,40
2025-09-23,AI247,CCU,BLR,A321,20000,16193,15172,1021,973261,26
2025-05-21,AI248,CCU,BLR,B787,35000,24138,23353,785,1184200,23
2025-07-24,AI249,BOM,BLR,A320,18000,16209,15187,1022,855699,84
2025-09-15,AI250,DEL,BOM,B787,35000,30430,28573,1857,1840229,84
2025-06-10,AI251,DEL,HYD,B787,35000,27301,26261,1040,1547315,42
2025-09-06,AI252,DEL,HYD,A321,20000,16879,16389,490,988122,84
2025-11-01,AI253,DEL,HYD,A320,18000,15994,15715,279,867043,70
2025-06-07,AI254,CCU,DEL,A321,20000,15941,15155,786,704763,26
2025-05-20,AI255,DEL,BOM,A321,20000,18884,17870,1014,1080937,66
2025-03-26,AI256,DEL,HYD,A320,18000,16719,16376,343,799992,51
2025-06-07,AI257,CCU,DEL,A320,18000,14855,13976,879,700518,64
2025-07-11,AI258,CCU,BLR,A320,18000,12150,11905,245,559427,72
2025-07-15,AI259,CCU,DEL,A320,18000,16524,16226,298,883157,80
2025-07-03,AI260,DEL,HYD,A320,18000,12272,12067,205,636998,21
2025-05-08,AI261,DEL,HYD,B787,35000,26766,25082,1684,1209473,13
2025-07-23,AI262,DEL,HYD,B787,35000,30468,29280,1188,1398115,66
2025-11-12,AI263,CCU,DEL,A320,18000,13863,12998,865,699084,84
2025-04-24,AI264,CCU,DEL,A321,20000,19005,18677,328,1052223,86
2025-10-24,AI265,CCU,BLR,B787,35000,28776,26754,2022,1436289,23
2025-02-12,AI266,CCU,BLR,B787,35000,28888,27032,1856,1256430,65
2025-09-23,AI267,DEL,HYD,A321,20000,16903,16356,547,771562,71
2025-11-09,AI268,CCU,BLR,A321,20000,13287,13109,178,825249,1
2025-04-19,AI269,CCU,DEL,A320,18000,11769,11159,610,661088,39
2025-11-28,AI270,DEL,HYD,B787,35000,28459,28144,315,1636670,57
2025-09-10,AI271,DEL,BOM,A321,20000,14093,13561,532,682467,55
2025-06-25,AI272,BOM,BLR,A321,20000,18961,18421,540,1124522,69
2025-06-18,AI273,CCU,DEL,A321,20000,17105,16488,617,1059324,65
2025-12-03,AI274,DEL,HYD,A320,18000,15597,14387,1210,844313,83
2025-03-24,AI275,CCU,DEL,A320,18000,14164,13279,885,630412,84
2025-04-25,AI276,DEL,HYD,A320,18000,15816,14728,1088,923981,25
2025-09-28,AI277,BOM,BLR,B787,35000,26516,25061,1455,1604157,20
2025-01-14,AI278,BOM,BLR,A320,18000,14931,14770,161,797714,74
2025-03-06,AI279,CCU,BLR,B787,35000,32500,31873,627,1988467,69
2025-03-17,AI280,DEL,HYD,A320,18000,16824,16249,575,817227,60
2025-12-03,AI281,DEL,BOM,B787,35000,27678,25522,2156,1300596,45
2025-11-10,AI282,BOM,BLR,A320,18000,15412,14542,870,726223,84
2025-11-09,AI283,DEL,BOM,B787,35000,30991,28914,2077,1656590,55
2025-03-13,AI284,CCU,DEL,A320,18000,17572,16698,874,838602,50
2025-11-28,AI285,DEL,HYD,A320,18000,13809,12982,827,748876,11
2025-08-03,AI286,DEL,BOM,A320,18000,13143,12271,872,652796,62
2025-10-02,AI287,DEL,BOM,A321,20000,18513,17164,1349,837739,62
2025-07-12,AI288,CCU,DEL,B787,35000,23877,22807,1070,1479800,37
2025-01-11,AI289,DEL,HYD,A320,18000,16620,15349,1271,740685,2
2025-06-02,AI290,CCU,DEL,A321,20000,14081,13721,360,688648,52
2025-01-03,AI291,CCU,DEL,A321,20000,14892,14229,663,752430,76
2025-05-07,AI292,BOM,BLR,A320,18000,14062,13886,176,818996,31
2025-03-25,AI293,BOM,BLR,B787,35000,24822,22998,1824,1320765,22
2025-04-03,AI294,BOM,BLR,A321,20000,18134,17880,254,1034118,34
2025-11-11,AI295,DEL,BOM,A321,20000,13966,13591,375,696532,44
2025-09-09,AI296,BOM,BLR,A321,20000,13730,12811,919,700154,11
2025-12-27,AI297,DEL,BOM,A320,18000,16441,15842,599,927691,1
2025-05-25,AI298,DEL,BOM,A321,20000,13349,13093,256,724941,8
2025-07-22,AI299,CCU,DEL,B787,35000,25645,25253,392,1436203,4
2025-01-23,AI200,DEL,HYD,A321,20000,17608,16695,913,972514,72
2025-02-11,AI201,DEL,HYD,B787,35000,27729,27381,348,1333478,45
2025-09-14,AI202,DEL,HYD,A320,18000,17591,17054,537,1099908,83
2025-06-15,AI203,BOM,BLR,A321,20000,14759,14068,691,764699,74
2025-10-22,AI204,BOM,BLR,A320,18000,15467,14636,831,686997,3
2025-01-27,AI205,CCU,DEL,A320,18000,16224,15842,382,781207,81
2025-06-10,AI206,BOM,BLR,A320,18000,13044,12816,228,827420,49
2025-11-07,AI207,CCU,BLR,A321,20000,15197,14268,929,717632,30
2025-12-05,AI208,DEL,HYD,A321,20000,18833,17525,1308,1126147,23
2025-03-11,AI209,CCU,BLR,A321,20000,15486,14974,512,688997,86
2025-05-11,AI210,BOM,BLR,B787,35000,23371,23005,366,1129296,75
2025-01-17,AI211,CCU,DEL,B787,35000,28592,27577,1015,1640400,11
2025-02-05,AI212,CCU,BLR,A321,20000,15114,14694,420,844506,25
2025-09-06,AI213,CCU,BLR,B787,35000,25797,24630,1167,1594512,12
2025-01-17,AI214,BOM,BLR,A321,20000,13364,12406,958,674439,7
2025-11-18,AI215,BOM,BLR,A321,20000,15306,14306,1000,786147,17
2025-12-11,AI216,CCU,DEL,A321,20000,17776,17582,194,820518,49
2025-08-20,AI217,CCU,BLR,B787,35000,27450,25435,2015,1303656,87
2025-11-09,AI218,CCU,BLR,A320,18000,15458,14832,626,933052,14
2025-06-16,AI219,DEL,HYD,A320,18000,17315,15944,1371,789606,15
2025-05-08,AI220,DEL,HYD,A321,20000,14612,13544,1068,628428,29
2025-08-12,AI221,CCU,DEL,A320,18000,13293,12264,1029,560191,1
2025-04-27,AI222,BOM,BLR,A321,20000,19293,18806,487,1152881,73
2025-09-18,AI223,BOM,BLR,A320,18000,12391,11431,960,522696,36
2025-03-23,AI224,CCU,DEL,A321,20000,19078,17815,1263,980013,78
2025-03-07,AI225,CCU,BLR,A321,20000,14953,14377,576,826773,56
2025-02-13,AI226,CCU,BLR,B787,35000,32054,30569,1485,1666911,43
2025-09-14,AI227,DEL,HYD,B787,35000,23761,22940,821,1174891,51
2025-09-17,AI228,DEL,HYD,A321,20000,18801,17913,888,1084096,86
2025-10-16,AI229,CCU,DEL,A320,18000,13675,13369,306,649846,33
2025-10-15,AI230,DEL,HYD,B787,35000,24912,23775,1137,1180000,53
2025-09-11,AI231,BOM,BLR,B787,35000,28474,26610,1864,1691494,20
2025-06-08,AI232,CCU,DEL,A321,20000,16806,16434,372,791611,74
2025-12-15,AI233,DEL,HYD,A320,18000,17579,16720,859,774966,35
2025-09-17,AI234,DEL,BOM,A321,20000,13960,13650,310,739419,39
2025-11-01,AI235,CCU,DEL,B787,35000,33544,30995,2549,1405247,52
2025-07-04,AI236,CCU,DEL,A320,18000,16797,15802,995,772478,46
2025-07-09,AI237,DEL,BOM,A321,20000,14842,13870,972,804048,77
2025-01-08,AI238,BOM,BLR,B787,35000,28297,26079,2218,1606051,72
2025-06-03,AI239,CCU,DEL,A320,18000,15576,14452,1124,815182,70
2025-10-08,AI240,CCU,BLR,B787,35000,33335,30890,2445,1753937,62
2025-10-13,AI241,DEL,BOM,B787,35000,33626,32907,719,2133883,31
2025-04-26,AI242,DEL,BOM,A320,18000,14113,13616,497,863420,39
2025-05-02,AI243,CCU,BLR,A320,18000,16581,16142,439,946915,38
2025-09-24,AI244,CCU,DEL,A321,20000,16375,15229,1146,960180,27
2025-09-28,AI245,CCU,DEL,A321,20000,16862,16101,761,1009113,69
2025-04-09,AI246,CCU,BLR,A320,18000,13784,12820,964,824967,80
2025-02-24,AI247,CCU,BLR,A321,20000,14823,13678,1145,858352,74
2025-05-16,AI248,DEL,HYD,A320,18000,16226,15986,240,798321,61
2025-08-07,AI249,DEL,BOM,A320,18000,16180,15740,440,907664,9
2025-12-09,AI250,CCU,DEL,A320,18000,17175,16092,1083,850652,2
2025-11-17,AI251,CCU,BLR,A321,20000,16332,16000,332,974725,70
2025-10-28,AI252,BOM,BLR,A320,18000,11764,10954,810,711881,32
2025-05-11,AI253,BOM,BLR,A320,18000,13361,12569,792,732731,89
2025-09-09,AI254,CCU,BLR,A320,18000,13764,13282,482,827865,8
2025-06-01,AI255,BOM,BLR,A320,18000,15645,14768,877,677330,46
2025-06-18,AI256,BOM,BLR,A320,18000,13395,12543,852,679445,30
2025-04-11,AI257,DEL,HYD,B787,35000,23018,22245,773,1428593,43
2025-07-13,AI258,DEL,BOM,A321,20000,18757,18229,528,1009443,59
2025-06-17,AI259,CCU,BLR,A320,18000,16137,15422,715,830527,14
2025-01-18,AI260,CCU,BLR,B787,35000,26002,24812,1190,1223216,33
2025-11-10,AI261,DEL,HYD,A320,18000,16095,15197,898,791598,55
2025-04-22,AI262,DEL,BOM,B787,35000,23513,21691,1822,1009565,11
2025-11-24,AI263,CCU,BLR,B787,35000,29086,27959,1127,1291817,73
2025-06-19,AI264,DEL,HYD,A321,20000,17449,16229,1220,850585,26
2025-03-19,AI265,DEL,HYD,A321,20000,16511,16031,480,872155,25
2025-06-10,AI266,CCU,BLR,A320,18000,15646,15203,443,734670,1
2025-02-07,AI267,DEL,HYD,A321,20000,14167,13427,740,782718,9
2025-06-07,AI268,CCU,DEL,A321,20000,18058,16639,1419,1019492,77
2025-08-10,AI269,BOM,BLR,B787,35000,26382,25564,818,1377867,26
2025-10-21,AI270,CCU,BLR,A320,18000,14840,14666,174,827386,55
2025-02-26,AI271,DEL,HYD,A321,20000,15738,15560,178,853133,61
2025-07-14,AI272,BOM,BLR,A320,18000,12845,12119,726,585367,4
2025-02-10,AI273,BOM,BLR,A321,20000,17350,16863,487,872904,27
2025-02-13,AI274,CCU,DEL,A321,20000,17419,16892,527,854137,19
2025-05-07,AI275,CCU,BLR,A321,20000,15908,15583,325,710897,89
2025-12-05,AI276,CCU,DEL,A321,20000,17273,16080,1193,738590,45
2025-07-14,AI277,CCU,DEL,B787,35000,24110,23673,437,1286750,0
2025-11-04,AI278,DEL,BOM,A320,18000,15494,14717,777,806440,42
2025-11-23,AI279,CCU,DEL,A321,20000,13958,13594,364,860436,59
2025-02-14,AI280,CCU,BLR,A320,18000,13723,13341,382,734969,88
2025-01-20,AI281,DEL,HYD,A321,20000,17005,16074,931,1012773,8
2025-08-28,AI282,CCU,DEL,A321,20000,17760,16656,1104,1042159,85
2025-10-03,AI283,CCU,BLR,A320,18000,11821,11649,172,736011,0
2025-03-01,AI284,CCU,DEL,A320,18000,15330,15056,274,794351,60
2025-07-10,AI285,CCU,DEL,A320,18000,16361,15485,876,791951,19
2025-02-26,AI286,CCU,BLR,A321,20000,14857,14336,521,907854,31
2025-01-24,AI287,DEL,HYD,A320,18000,13222,12242,980,665638,29
2025-12-07,AI288,CCU,BLR,A320,18000,13338,12336,1002,763319,3
2025-12-12,AI289,CCU,BLR,A321,20000,17837,17554,283,1069511,62
2025-08-25,AI290,CCU,DEL,A320,18000,12541,12101,440,602077,76
2025-07-06,AI291,BOM,BLR,B787,35000,24824,22942,1882,1360457,81
2025-02-09,AI292,DEL,HYD,A321,20000,17783,17254,529,810603,74
2025-12-14,AI293,DEL,HYD,A321,20000,14251,13653,598,629876,37
2025-01-25,AI294,BOM,BLR,A320,18000,14073,13273,800,759244,8
2025-08-19,AI295,CCU,BLR,B787,35000,24277,22629,1648,1371824,87
2025-02-10,AI296,DEL,BOM,A320,18000,12733,12480,253,718246,31
2025-03-10,AI297,BOM,BLR,A321,20000,18211,17627,584,1008025,76
2025-10-11,AI298,DEL,BOM,A321,20000,16727,16341,386,895528,5
2025-08-01,AI299,CCU,BLR,B787,35000,24155,23541,614,1479472,7
2025-01-03,AI200,BOM,BLR,B787,35000,32526,31629,897,1736968,47
2025-10-01,AI201,DEL,BOM,A320,18000,12376,11583,793,660844,35
2025-06-27,AI202,CCU,DEL,A320,18000,15761,14820,941,773256,62
2025-11-08,AI203,DEL,HYD,A321,20000,17955,17438,517,851508,87
2025-01-05,AI204,DEL,HYD,A321,20000,17238,16245,993,967232,83
2025-12-10,AI205,DEL,BOM,A320,18000,13307,12491,816,700521,59
2025-01-05,AI206,BOM,BLR,A320,18000,15893,15048,845,777975,75
2025-06-01,AI207,DEL,HYD,A320,18000,14046,13035,1011,633753,61
2025-02-25,AI208,CCU,BLR,A321,20000,16347,16135,212,965345,22
2025-10-01,AI209,CCU,DEL,A321,20000,17474,16802,672,1090624,2
2025-02-16,AI210,DEL,BOM,A321,20000,13267,12431,836,743249,22
2025-08-17,AI211,CCU,DEL,B787,35000,30220,29053,1167,1787397,6
2025-08-19,AI212,DEL,BOM,A320,18000,16016,15019,997,742902,59
2025-10-19,AI213,BOM,BLR,A320,18000,14631,13888,743,842362,80
2025-10-13,AI214,DEL,HYD,A321,20000,17578,16879,699,791712,69
2025-06-07,AI215,CCU,BLR,A321,20000,17332,16324,1008,907424,22
2025-05-20,AI216,BOM,BLR,A320,18000,13905,13367,538,656138,70
2025-08-10,AI217,DEL,HYD,A321,20000,15541,14362,1179,670130,20
2025-09-08,AI218,BOM,BLR,A321,20000,14882,14376,506,675053,32
2025-04-10,AI219,BOM,BLR,A321,20000,19205,17973,1232,852642,35
2025-05-14,AI220,DEL,BOM,B787,35000,28332,26990,1342,1321375,2
2025-04-18,AI221,DEL,BOM,A321,20000,15558,15149,409,952650,37
2025-03-08,AI222,CCU,DEL,A321,20000,15474,15164,310,804340,74
2025-01-27,AI223,BOM,BLR,A321,20000,19357,18145,1212,995412,50
2025-10-27,AI224,DEL,HYD,A321,20000,16405,15778,627,721464,74
2025-04-06,AI225,CCU,BLR,A321,20000,17287,16559,728,852680,68
2025-10-06,AI226,CCU,DEL,A321,20000,17210,16228,982,879361,27
2025-12-14,AI227,CCU,DEL,A321,20000,13816,13396,420,770578,85
2025-04-10,AI228,DEL,BOM,A320,18000,14062,13423,639,861776,34
2025-07-06,AI229,BOM,BLR,A321,20000,13219,12233,986,766715,7
2025-10-07,AI230,CCU,DEL,A321,20000,15813,15610,203,984671,29
2025-02-18,AI231,BOM,BLR,A321,20000,16648,15848,800,784336,7
2025-07-16,AI232,DEL,BOM,A320,18000,15236,14177,1059,668873,47
2025-11-13,AI233,CCU,DEL,A320,18000,12234,11733,501,615602,20
2025-05-09,AI234,BOM,BLR,A321,20000,14262,14029,233,747969,28
2025-05-06,AI235,CCU,DEL,A320,18000,15943,14683,1260,808014,68
2025-03-03,AI236,CCU,BLR,A320,18000,15469,14585,884,682800,68
2025-08-09,AI237,DEL,BOM,A321,20000,16748,15427,1321,937389,7
2025-10-20,AI238,BOM,BLR,A321,20000,19429,18812,617,1061636,73
2025-07-15,AI239,CCU,BLR,A320,18000,16212,15889,323,819313,68
2025-11-08,AI240,BOM,BLR,A320,18000,16767,16083,684,1044802,12
2025-05-27,AI241,CCU,BLR,A320,18000,12517,12068,449,732201,77
2025-05-13,AI242,CCU,DEL,A320,18000,14264,13486,778,780024,16
2025-05-18,AI243,CCU,DEL,B787,35000,22901,22384,517,1064754,18
2025-10-26,AI244,BOM,BLR,A320,18000,12374,12131,243,764256,27
2025-10-01,AI245,CCU,DEL,A320,18000,14313,13370,943,609846,62
2025-06-11,AI246,DEL,HYD,A320,18000,12399,11522,877,604714,81
2025-08-16,AI247,CCU,BLR,A321,20000,18832,18627,205,1123074,32
2025-03-03,AI248,BOM,BLR,B787,35000,29814,28762,1052,1834487,8
2025-05-17,AI249,DEL,BOM,A320,18000,11930,11107,823,538752,24
2025-07-25,AI250,CCU,DEL,A321,20000,18279,17500,779,945539,82
2025-02-19,AI251,BOM,BLR,A321,20000,17608,17011,597,1005141,70
2025-04-23,AI252,CCU,BLR,A320,18000,11798,11266,532,658450,33
2025-09-16,AI253,CCU,BLR,A320,18000,16024,14764,1260,710012,70
2025-08-14,AI254,DEL,HYD,A321,20000,17503,16189,1314,754201,53
2025-12-26,AI255,DEL,HYD,A320,18000,12333,12162,171,718704,73
2025-10-26,AI256,BOM,BLR,A320,18000,14951,13970,981,645398,44
2025-10-14,AI257,CCU,BLR,A320,18000,15248,14182,1066,659079,51
2025-06-24,AI258,CCU,BLR,B787,35000,28015,26969,1046,1276939,43
2025-02-11,AI259,BOM,BLR,A320,18000,15792,14811,981,771823,70
2025-02-28,AI260,BOM,BLR,A320,18000,17428,16760,668,817057,61
2025-09-19,AI261,CCU,BLR,A321,20000,13569,12483,1086,603693,37
2025-07-21,AI262,BOM,BLR,A320,18000,17250,16750,500,954142,13
2025-09-10,AI263,DEL,BOM,A321,20000,15431,14310,1121,901495,17
2025-02-15,AI264,BOM,BLR,B787,35000,30619,28231,2388,1638237,62
2025-11-17,AI265,BOM,BLR,B787,35000,23012,22213,799,1094572,62
2025-09-27,AI266,DEL,BOM,A320,18000,13550,12656,894,661907,72
2025-02-27,AI267,CCU,DEL,B787,35000,29550,27823,1727,1594806,69
2025-07-05,AI268,CCU,DEL,A321,20000,15446,14888,558,842583,49
2025-12-10,AI269,DEL,HYD,A321,20000,15121,14283,838,698411,0
2025-03-21,AI270,BOM,BLR,A321,20000,18522,17281,1241,863301,2
2025-09-06,AI271,DEL,BOM,A320,18000,12817,11890,927,563570,47
2025-03-23,AI272,DEL,HYD,A320,18000,15980,14869,1111,871599,1
2025-07-25,AI273,DEL,HYD,A320,18000,14343,14065,278,636785,75
2025-03-22,AI274,CCU,BLR,A320,18000,11801,11238,563,662639,76
2025-02-07,AI275,CCU,DEL,A320,18000,12167,11753,414,743915,89
2025-11-26,AI276,DEL,HYD,A320,18000,17187,15852,1335,1028519,27
2025-05-10,AI277,BOM,BLR,A320,18000,13340,12316,1024,772507,18
2025-11-17,AI278,CCU,DEL,A320,18000,13384,12497,887,587190,66
2025-09-19,AI279,DEL,BOM,A321,20000,16045,15471,574,742995,34
2025-08-21,AI280,BOM,BLR,A320,18000,13614,12891,723,585345,2
2025-10-26,AI281,BOM,BLR,A320,18000,16298,15027,1271,814035,6
2025-03-08,AI282,BOM,BLR,B787,35000,24306,22448,1858,1343195,60
2025-03-28,AI283,DEL,HYD,A321,20000,16477,15346,1131,945230,69
2025-11-22,AI284,BOM,BLR,A321,20000,16356,16003,353,1017428,8
